N,q,init_name,init_value,iteration,mean_rel_error,max_rel_error,mean_abs_f
4096,2.0,eps=1.0,1.000000,5,0.5733162165,0.7082695365,3.8853366375
4096,2.0,eps=1.0,1.000000,6,0.3831748068,0.5620498061,1.5030202866
4096,2.0,eps=1.0,1.000000,7,0.1854930073,0.3754840791,0.4832719564
4096,2.0,eps=1.0,1.000000,8,0.0483689569,0.1798678041,0.0999599099
4096,2.0,eps=1.0,1.000000,9,0.0039241295,0.0442320518,0.0075270366
4096,2.0,n^(1/q)/2,32.000000,0,0.4702534974,0.4834712744,2.2385890484
4096,2.0,n^(1/q)/2,32.000000,1,0.2670575082,0.2865606248,0.7889368534
4096,2.0,n^(1/q)/2,32.000000,2,0.0926209539,0.1082419306,0.2010477781
4096,2.0,n^(1/q)/2,32.000000,3,0.0118319541,0.0164221823,0.0227459073
4096,2.0,n^(1/q)/2,32.000000,4,0.0001997775,0.0003895852,0.0003779364
4096,2.0,n^(1/q)/2,32.000000,5,0.0000000633,0.0000002497,0.0000001134
4096,2.0,n^(1/q)/2,32.000000,6,0.0000000164,0.0000001273,0.0000000216
4096,2.0,n^(1/q)/2,32.000000,7,0.0000000132,0.0000001273,0.0000000163
4096,2.0,n^(1/q)/2,32.000000,8,0.0000000135,0.0000001273,0.0000000163
4096,2.0,n^(1/q)/2,32.000000,9,0.0000000132,0.0000001273,0.0000000163
4096,2.0,n^(1/q)*2,128.000000,0,1.1189860106,1.2265440226,0.7634912729
4096,2.0,n^(1/q)*2,128.000000,1,0.0594930276,0.1132719964,0.1033330560
4096,2.0,n^(1/q)*2,128.000000,2,0.0051911455,0.0178884994,0.0098613780
4096,2.0,n^(1/q)*2,128.000000,3,0.0000406578,0.0004291918,0.0000764751
4096,2.0,n^(1/q)*2,128.000000,4,0.0000000152,0.0000001991,0.0000000414
4096,2.0,n^(1/q)*2,128.000000,5,0.0000000002,0.0000000655,0.0000000191
4096,2.0,n^(1/q)*2,128.000000,6,0.0000000026,0.0000001273,0.0000000187
4096,2.0,n^(1/q)*2,128.000000,7,0.0000000000,0.0000000000,0.0000000187
4096,2.0,n^(1/q)*2,128.000000,8,0.0000000026,0.0000001273,0.0000000187
4096,2.0,n^(1/q)*2,128.000000,9,0.0000000000,0.0000000000,0.0000000187
4096,2.0,max+1,1.000000,0,0.9834454060,0.9838584661,236.1689453125
4096,2.0,max+1,1.000000,1,0.9528228045,0.9642049074,108.5821533203
4096,2.0,max+1,1.000000,2,0.9040963650,0.9327548146,48.5358123779
4096,2.0,max+1,1.000000,3,0.8306005001,0.8846991658,21.4106826782
4096,2.0,max+1,1.000000,4,0.7231658697,0.8129287958,9.2818717957
4096,2.0,max+1,1.000000,5,0.5733162165,0.7082695365,3.8853366375
4096,2.0,max+1,1.000000,6,0.3831748068,0.5620498061,1.5030202866
4096,2.0,max+1,1.000000,7,0.1854930073,0.3754840791,0.4832719564
4096,2.0,max+1,1.000000,8,0.0483689569,0.1798678041,0.0999599099
4096,2.0,max+1,1.000000,9,0.0039241295,0.0442320518,0.0075270366
4096,2.0,max+n^(1/2q),8.000000,0,0.8675634265,0.8708677888,30.2019252777
4096,2.0,max+n^(1/2q),8.000000,1,0.7766454816,0.7926122546,13.2045936584
4096,2.0,max+n^(1/2q),8.000000,2,0.6464515328,0.6794105768,5.6272969246
4096,2.0,max+n^(1/2q),8.000000,3,0.4720278978,0.5235927105,2.2672595978
4096,2.0,max+n^(1/2q),8.000000,4,0.2691301703,0.3309476376,0.8013813496
4096,2.0,max+n^(1/2q),8.000000,5,0.0943252072,0.1420950145,0.2059555650
4096,2.0,max+n^(1/2q),8.000000,6,0.0124368966,0.0279806145,0.0239804573
4096,2.0,max+n^(1/2q),8.000000,7,0.0002325892,0.0011267613,0.0004409352
4096,2.0,max+n^(1/2q),8.000000,8,0.0000001024,0.0000019088,0.0000001869
4096,2.0,max+n^(1/2q),8.000000,9,0.0000000162,0.0000001294,0.0000000222
4096,4.0,n^(1/q),8.000000,0,0.7121180892,2.5931084156,0.7531154156
4096,4.0,n^(1/q),8.000000,1,0.1518475711,0.7965541482,0.5413482785
4096,4.0,n^(1/q),8.000000,2,0.0398084223,0.2562779784,0.1146720946
4096,4.0,n^(1/q),8.000000,3,0.0038388302,0.0646826848,0.0103358235
4096,4.0,n^(1/q),8.000000,4,0.0000650328,0.0041547236,0.0001768686
4096,4.0,n^(1/q),8.000000,5,0.0000000616,0.0000183267,0.0000002116
4096,4.0,n^(1/q),8.000000,6,0.0000000003,0.0000001016,0.0000000524
4096,4.0,n^(1/q),8.000000,7,0.0000000004,0.0000001740,0.0000000520
4096,4.0,n^(1/q),8.000000,8,0.0000000000,0.0000000000,0.0000000520
4096,4.0,n^(1/q),8.000000,9,0.0000000004,0.0000001740,0.0000000520
4096,4.0,eps=0.1,0.100000,0,0.9785985351,0.9834807515,11559.6601562500
4096,4.0,eps=0.1,0.100000,1,0.9730328918,0.9786902070,4794.3808593750
4096,4.0,eps=0.1,0.100000,2,0.9658828974,0.9724414945,2002.6197509766
4096,4.0,eps=0.1,0.100000,3,0.9565382004,0.9641746283,846.7902832031
4096,4.0,eps=0.1,0.100000,4,0.9439489245,0.9531578422,365.4862060547
4096,4.0,eps=0.1,0.100000,5,0.9260804653,0.9379906058,162.8067626953
4096,4.0,eps=0.1,0.100000,6,0.8985804319,0.9160562158,75.4014739990
4096,4.0,eps=0.1,0.100000,7,0.8520420194,0.8858425617,35.8160018921
4096,4.0,eps=0.1,0.100000,8,0.7697921991,0.8392007351,16.6497764587
4096,4.0,eps=0.1,0.100000,9,0.6356317997,0.7627474070,7.2092790604
4096,4.0,eps=1.0,1.000000,0,0.7859852314,0.8348070979,20.5215454102
4096,4.0,eps=1.0,1.000000,1,0.6551368833,0.7570475340,8.9227809906
4096,4.0,eps=1.0,1.000000,2,0.4751148522,0.6509262919,3.5664985180
4096,4.0,eps=1.0,1.000000,3,0.2762779593,0.5149940252,1.2757074833
4096,4.0,eps=1.0,1.000000,4,0.1097694114,0.3539147675,0.3640735745
4096,4.0,eps=1.0,1.000000,5,0.0225122049,0.1876826733,0.0635444373
4096,4.0,eps=1.0,1.000000,6,0.0015243936,0.0596827082,0.0041634515
4096,4.0,eps=1.0,1.000000,7,0.0000175741,0.0066421335,0.0000492434
4096,4.0,eps=1.0,1.000000,8,0.0000000283,0.0000856231,0.0000000961
4096,4.0,eps=1.0,1.000000,9,0.0000000114,0.0000001740,0.0000000521
4096,4.0,n^(1/q)/2,4.000000,0,0.1518515050,0.7965541482,0.5413950682
4096,4.0,n^(1/q)/2,4.000000,1,0.0398117006,0.2562779784,0.1146902144
4096,4.0,n^(1/q)/2,4.000000,2,0.0038403710,0.0646826848,0.0103412680
4096,4.0,n^(1/q)/2,4.000000,3,0.0000652412,0.0050689364,0.0001775133
4096,4.0,n^(1/q)/2,4.000000,4,0.0000000638,0.0000499403,0.0000002184
4096,4.0,n^(1/q)/2,4.000000,5,0.0000000003,0.0000001016,0.0000000524
4096,4.0,n^(1/q)/2,4.000000,6,0.0000000004,0.0000001740,0.0000000520
4096,4.0,n^(1/q)/2,4.000000,7,0.0000000000,0.0000000000,0.0000000520
4096,4.0,n^(1/q)/2,4.000000,8,0.0000000004,0.0000001740,0.0000000520
4096,4.0,n^(1/q)/2,4.000000,9,0.0000000000,0.0000000000,0.0000000520
4096,4.0,n^(1/q)*2,16.000000,0,2.4242362976,6.1862168312,0.9714264870
4096,4.0,n^(1/q)*2,16.000000,1,0.7121180892,2.5931084156,0.7531154156
4096,4.0,n^(1/q)*2,16.000000,2,0.1518475711,0.7965541482,0.5413482785
4096,4.0,n^(1/q)*2,16.000000,3,0.0398084223,0.2562779784,0.1146720946
4096,4.0,n^(1/q)*2,16.000000,4,0.0038388302,0.0646826848,0.0103358235
4096,4.0,n^(1/q)*2,16.000000,5,0.0000650328,0.0041547236,0.0001768686
4096,4.0,n^(1/q)*2,16.000000,6,0.0000000616,0.0000183267,0.0000002116
4096,4.0,n^(1/q)*2,16.000000,7,0.0000000003,0.0000001016,0.0000000524
4096,4.0,n^(1/q)*2,16.000000,8,0.0000000004,0.0000001740,0.0000000520
4096,4.0,n^(1/q)*2,16.000000,9,0.0000000000,0.0000000000,0.0000000520
4096,4.0,max+1,1.000000,0,0.7859852314,0.8348070979,20.5215454102
4096,4.0,max+1,1.000000,1,0.6551368833,0.7570475340,8.9227809906
4096,4.0,max+1,1.000000,2,0.4751148522,0.6509262919,3.5664985180
4096,4.0,max+1,1.000000,3,0.2762779593,0.5149940252,1.2757074833
4096,4.0,max+1,1.000000,4,0.1097694114,0.3539147675,0.3640735745
4096,4.0,max+1,1.000000,5,0.0225122049,0.1876826733,0.0635444373
4096,4.0,max+1,1.000000,6,0.0015243936,0.0596827082,0.0041634515
4096,4.0,max+1,1.000000,7,0.0000175741,0.0066421335,0.0000492434
4096,4.0,max+1,1.000000,8,0.0000000283,0.0000856231,0.0000000961
4096,4.0,max+1,1.000000,9,0.0000000114,0.0000001740,0.0000000521
4096,4.0,max+n^(1/2q),2.828427,0,0.3947222233,0.5327638388,2.3169455528
4096,4.0,max+n^(1/2q),2.828427,1,0.2002438009,0.3740573227,0.7644066811
4096,4.0,max+n^(1/2q),2.828427,2,0.0611947179,0.2065934092,0.1803958416
4096,4.0,max+n^(1/2q),2.828427,3,0.0074482481,0.0713039786,0.0200612005
4096,4.0,max+n^(1/2q),2.828427,4,0.0001802016,0.0093983002,0.0004897885
4096,4.0,max+n^(1/2q),2.828427,5,0.0000003036,0.0001710887,0.0000008696
4096,4.0,max+n^(1/2q),2.828427,6,0.0000000123,0.0000001740,0.0000000536
4096,4.0,max+n^(1/2q),2.828427,7,0.0000000113,0.0000001191,0.0000000520
4096,4.0,max+n^(1/2q),2.828427,8,0.0000000113,0.0000001740,0.0000000520
4096,4.0,max+n^(1/2q),2.828427,9,0.0000000113,0.0000001191,0.0000000520
4096,8.0,n^(1/q),2.828427,0,1.5482633114,1.8278496265,0.9946259260
4096,8.0,n^(1/q),2.828427,1,0.2741616666,0.4139248133,0.7569038272
4096,8.0,n^(1/q),2.828427,2,0.2780547738,0.3849941492,13.6380825043
4096,8.0,n^(1/q),2.828427,3,0.1977105290,0.3083066344,5.1524429321
4096,8.0,n^(1/q),2.828427,4,0.1215598211,0.2248852551,1.8391914368
4096,8.0,n^(1/q),2.828427,5,0.0575531274,0.1391839683,0.5706216097
4096,8.0,n^(1/q),2.828427,6,0.0162931699,0.0629987791,0.1244071275
4096,8.0,n^(1/q),2.828427,7,0.0016596876,0.0151040126,0.0114547983
4096,8.0,n^(1/q),2.828427,8,0.0000252275,0.0009618601,0.0001717903
4096,8.0,n^(1/q),2.828427,9,0.0000000200,0.0000039399,0.0000002582
4096,8.0,eps=0.1,0.100000,0,0.9099052548,0.9339935780,105574864.0000000000
4096,8.0,eps=0.1,0.100000,1,0.8985815644,0.9252856970,41178336.0000000000
4096,8.0,eps=0.1,0.100000,2,0.8858246803,0.9154000878,16062728.0000000000
4096,8.0,eps=0.1,0.100000,3,0.8714503646,0.9045829177,6266418.0000000000
4096,8.0,eps=0.1,0.100000,4,0.8552496433,0.8924005032,2444993.2500000000
4096,8.0,eps=0.1,0.100000,5,0.8369852901,0.8785395026,954124.5000000000
4096,8.0,eps=0.1,0.100000,6,0.8163874745,0.8627127409,372404.3750000000
4096,8.0,eps=0.1,0.100000,7,0.7931487560,0.8445678949,145386.3437500000
4096,8.0,eps=0.1,0.100000,8,0.7669179440,0.8236739039,56774.3906250000
4096,8.0,eps=0.1,0.100000,9,0.7372923493,0.7995054722,22178.2558593750
4096,8.0,eps=1.0,1.000000,0,0.0990528613,0.3399358094,1.2598406076
4096,8.0,eps=1.0,1.000000,1,0.0403203815,0.2478949130,0.3616565168
4096,8.0,eps=1.0,1.000000,2,0.0100317756,0.1518930644,0.0724151134
4096,8.0,eps=1.0,1.000000,3,0.0011488828,0.0666466206,0.0074602673
4096,8.0,eps=1.0,1.000000,4,0.0000400165,0.0148219625,0.0002506258
4096,8.0,eps=1.0,1.000000,5,0.0000002398,0.0008020442,0.0000016366
4096,8.0,eps=1.0,1.000000,6,0.0000000038,0.0000023606,0.0000001796
4096,8.0,eps=1.0,1.000000,7,0.0000000031,0.0000001191,0.0000001790
4096,8.0,eps=1.0,1.000000,8,0.0000000036,0.0000001192,0.0000001789
4096,8.0,eps=1.0,1.000000,9,0.0000000031,0.0000001191,0.0000001789
4096,8.0,n^(1/q)/2,1.414214,0,0.2741616666,0.4139248133,0.7569038272
4096,8.0,n^(1/q)/2,1.414214,1,0.2780547738,0.3849941492,13.6380825043
4096,8.0,n^(1/q)/2,1.414214,2,0.1977105290,0.3083066344,5.1524429321
4096,8.0,n^(1/q)/2,1.414214,3,0.1215598211,0.2248852551,1.8391914368
4096,8.0,n^(1/q)/2,1.414214,4,0.0575531274,0.1391839683,0.5706216097
4096,8.0,n^(1/q)/2,1.414214,5,0.0162931699,0.0629987791,0.1244071275
4096,8.0,n^(1/q)/2,1.414214,6,0.0016596876,0.0151040126,0.0114547983
4096,8.0,n^(1/q)/2,1.414214,7,0.0000252275,0.0009618601,0.0001717903
4096,8.0,n^(1/q)/2,1.414214,8,0.0000000200,0.0000039399,0.0000002582
4096,8.0,n^(1/q)/2,1.414214,9,0.0000000001,0.0000001088,0.0000001791
4096,8.0,n^(1/q)*2,5.656854,0,4.0965261459,4.6556992531,0.9998699427
4096,8.0,n^(1/q)*2,5.656854,1,1.5482633114,1.8278496265,0.9946259260
4096,8.0,n^(1/q)*2,5.656854,2,0.2741616666,0.4139248133,0.7569038272
4096,8.0,n^(1/q)*2,5.656854,3,0.2780547738,0.3849941492,13.6380825043
4096,8.0,n^(1/q)*2,5.656854,4,0.1977105290,0.3083066344,5.1524429321
4096,8.0,n^(1/q)*2,5.656854,5,0.1215598211,0.2248852551,1.8391914368
4096,8.0,n^(1/q)*2,5.656854,6,0.0575531274,0.1391839683,0.5706216097
4096,8.0,n^(1/q)*2,5.656854,7,0.0162931699,0.0629987791,0.1244071275
4096,8.0,n^(1/q)*2,5.656854,8,0.0016596876,0.0151040126,0.0114547983
4096,8.0,n^(1/q)*2,5.656854,9,0.0000252275,0.0009618601,0.0001717903
4096,8.0,max+1,1.000000,0,0.0990528613,0.3399358094,1.2598406076
4096,8.0,max+1,1.000000,1,0.0403203815,0.2478949130,0.3616565168
4096,8.0,max+1,1.000000,2,0.0100317756,0.1518930644,0.0724151134
4096,8.0,max+1,1.000000,3,0.0011488828,0.0666466206,0.0074602673
4096,8.0,max+1,1.000000,4,0.0000400165,0.0148219625,0.0002506258
4096,8.0,max+1,1.000000,5,0.0000002398,0.0008020442,0.0000016366
4096,8.0,max+1,1.000000,6,0.0000000038,0.0000023606,0.0000001796
4096,8.0,max+1,1.000000,7,0.0000000031,0.0000001191,0.0000001790
4096,8.0,max+1,1.000000,8,0.0000000036,0.0000001192,0.0000001789
4096,8.0,max+1,1.000000,9,0.0000000031,0.0000001191,0.0000001789
4096,8.0,max+n^(1/2q),1.681793,0,0.5152064562,0.6814494729,0.9120072722
4096,8.0,max+n^(1/2q),1.681793,1,0.2413711697,0.3760028183,6.4088897705
4096,8.0,max+n^(1/2q),1.681793,2,0.1528001279,0.2938837707,2.3132700920
4096,8.0,max+n^(1/2q),1.681793,3,0.0734712780,0.2044111937,0.7273031473
4096,8.0,max+n^(1/2q),1.681793,4,0.0218772329,0.1148431748,0.1657740474
4096,8.0,max+n^(1/2q),1.681793,5,0.0030111538,0.0424019396,0.0199831389
4096,8.0,max+n^(1/2q),1.681793,6,0.0001211316,0.0065875775,0.0007708525
4096,8.0,max+n^(1/2q),1.681793,7,0.0000005800,0.0001697560,0.0000038100
4096,8.0,max+n^(1/2q),1.681793,8,0.0000000041,0.0000001769,0.0000001799
4096,8.0,max+n^(1/2q),1.681793,9,0.0000000035,0.0000001192,0.0000001788
256,16.0,n^(1/q),1.414214,0,0.3989191651,0.4142135382,0.9947080612
256,16.0,n^(1/q),1.414214,1,0.3005403876,0.3550098538,293.6156005859
256,16.0,n^(1/q),1.414214,2,0.2566310167,0.3128799498,111.1049652100
256,16.0,n^(1/q),1.414214,3,0.2102066427,0.2680377066,41.8813629150
256,16.0,n^(1/q),1.414214,4,0.1615980268,0.2213745117,15.6271839142
256,16.0,n^(1/q),1.414214,5,0.1119875535,0.1724146008,5.6754503250
256,16.0,n^(1/q),1.414214,6,0.0646039918,0.1220477819,1.9182543755
256,16.0,n^(1/q),1.414214,7,0.0263054837,0.0734887198,0.5352591276
256,16.0,n^(1/q),1.414214,8,0.0054020076,0.0324012041,0.0906907469
256,16.0,n^(1/q),1.414214,9,0.0003184971,0.0075495071,0.0050480566
256,16.0,eps=0.1,0.100000,0,0.9010814428,0.9087845683,10194566586040320.0000000000
256,16.0,eps=0.1,0.100000,1,0.8948930502,0.9029938579,3864857996689408.0000000000
256,16.0,eps=0.1,0.100000,2,0.8883171082,0.8968369961,1465209705201664.0000000000
256,16.0,eps=0.1,0.100000,3,0.8813292980,0.8902909160,555479193354240.0000000000
256,16.0,eps=0.1,0.100000,4,0.8739037514,0.8833307028,210589762715648.0000000000
256,16.0,eps=0.1,0.100000,5,0.8660129309,0.8759300709,79837821665280.0000000000
256,16.0,eps=0.1,0.100000,6,0.8576277494,0.8680606484,30267880243200.0000000000
256,16.0,eps=0.1,0.100000,7,0.8487169743,0.8596922755,11475126059008.0000000000
256,16.0,eps=0.1,0.100000,8,0.8392477632,0.8507925272,4350460035072.0000000000
256,16.0,eps=0.1,0.100000,9,0.8291848302,0.8413267136,1649359454208.0000000000
256,16.0,eps=1.0,1.000000,0,0.0108147394,0.0878461823,0.2277626693
256,16.0,eps=1.0,1.000000,1,0.0023771334,0.0426963158,0.0413466245
256,16.0,eps=1.0,1.000000,2,0.0002257185,0.0121676940,0.0036035562
256,16.0,eps=1.0,1.000000,3,0.0000051932,0.0011332592,0.0000813714
256,16.0,eps=1.0,1.000000,4,0.0000000147,0.0000103300,0.0000006479
256,16.0,eps=1.0,1.000000,5,0.0000000016,0.0000001192,0.0000004664
256,16.0,eps=1.0,1.000000,6,0.0000000021,0.0000001192,0.0000004664
256,16.0,eps=1.0,1.000000,7,0.0000000016,0.0000001192,0.0000004664
256,16.0,eps=1.0,1.000000,8,0.0000000021,0.0000001192,0.0000004664
256,16.0,eps=1.0,1.000000,9,0.0000000016,0.0000001192,0.0000004664
256,16.0,n^(1/q)/2,0.707107,0,0.3005403876,0.3550098538,293.6156005859
256,16.0,n^(1/q)/2,0.707107,1,0.2566310167,0.3128799498,111.1049652100
256,16.0,n^(1/q)/2,0.707107,2,0.2102066427,0.2680377066,41.8813629150
256,16.0,n^(1/q)/2,0.707107,3,0.1615980268,0.2213745117,15.6271839142
256,16.0,n^(1/q)/2,0.707107,4,0.1119875535,0.1724146008,5.6754503250
256,16.0,n^(1/q)/2,0.707107,5,0.0646039918,0.1220477819,1.9182543755
256,16.0,n^(1/q)/2,0.707107,6,0.0263054837,0.0734887198,0.5352591276
256,16.0,n^(1/q)/2,0.707107,7,0.0054020076,0.0324012041,0.0906907469
256,16.0,n^(1/q)/2,0.707107,8,0.0003184971,0.0075495071,0.0050480566
256,16.0,n^(1/q)/2,0.707107,9,0.0000031613,0.0004608981,0.0000494715
256,16.0,n^(1/q)*2,2.828427,0,1.7978384495,1.8284270763,0.9999998808
256,16.0,n^(1/q)*2,2.828427,1,0.3989191651,0.4142135382,0.9947080612
256,16.0,n^(1/q)*2,2.828427,2,0.3005403876,0.3550098538,293.6156005859
256,16.0,n^(1/q)*2,2.828427,3,0.2566310167,0.3128799498,111.1049652100
256,16.0,n^(1/q)*2,2.828427,4,0.2102066427,0.2680377066,41.8813629150
256,16.0,n^(1/q)*2,2.828427,5,0.1615980268,0.2213745117,15.6271839142
256,16.0,n^(1/q)*2,2.828427,6,0.1119875535,0.1724146008,5.6754503250
256,16.0,n^(1/q)*2,2.828427,7,0.0646039918,0.1220477819,1.9182543755
256,16.0,n^(1/q)*2,2.828427,8,0.0263054837,0.0734887198,0.5352591276
256,16.0,n^(1/q)*2,2.828427,9,0.0054020076,0.0324012041,0.0906907469
256,16.0,max+1,1.000000,0,0.0108147394,0.0878461823,0.2277626693
256,16.0,max+1,1.000000,1,0.0023771334,0.0426963158,0.0413466245
256,16.0,max+1,1.000000,2,0.0002257185,0.0121676940,0.0036035562
256,16.0,max+1,1.000000,3,0.0000051932,0.0011332592,0.0000813714
256,16.0,max+1,1.000000,4,0.0000000147,0.0000103300,0.0000006479
256,16.0,max+1,1.000000,5,0.0000000016,0.0000001192,0.0000004664
256,16.0,max+1,1.000000,6,0.0000000021,0.0000001192,0.0000004664
256,16.0,max+1,1.000000,7,0.0000000016,0.0000001192,0.0000004664
256,16.0,max+1,1.000000,8,0.0000000021,0.0000001192,0.0000004664
256,16.0,max+1,1.000000,9,0.0000000016,0.0000001192,0.0000004664
256,16.0,max+n^(1/2q),1.189207,0,0.1763461232,0.1892070770,0.9198164344
256,16.0,max+n^(1/2q),1.189207,1,0.3999257684,0.4259740114,3942.5310058594
256,16.0,max+n^(1/2q),1.189207,2,0.3622136116,0.3896832168,1494.8933105469
256,16.0,max+n^(1/2q),1.189207,3,0.3221990466,0.3511250615,566.6757812500
256,16.0,max+n^(1/2q),1.189207,4,0.2798611522,0.3101757467,214.6573181152
256,16.0,max+n^(1/2q),1.189207,5,0.2353005707,0.2667354643,81.1540832520
256,16.0,max+n^(1/2q),1.189207,6,0.1888183206,0.2207875550,30.5237216949
256,16.0,max+n^(1/2q),1.189207,7,0.1410965025,0.1725600958,11.3266792297
256,16.0,max+n^(1/2q),1.189207,8,0.0937267765,0.1229534522,4.0572023392
256,16.0,max+n^(1/2q),1.189207,9,0.0503762066,0.0745482296,1.3241139650
256,32.0,n^(1/q),1.189207,0,0.1862886250,0.1892070770,0.9956215620
256,32.0,n^(1/q),1.189207,1,0.4068556726,0.4304418862,17714166.0000000000
256,32.0,n^(1/q),1.189207,2,0.3882922232,0.4123899043,6617540.0000000000
256,32.0,n^(1/q),1.189207,3,0.3691467941,0.3937700093,2472140.2500000000
256,32.0,n^(1/q),1.189207,4,0.3494011164,0.3745644987,923527.9375000000
256,32.0,n^(1/q),1.189207,5,0.3290363550,0.3547549844,345006.6875000000
256,32.0,n^(1/q),1.189207,6,0.3080329299,0.3343226314,128885.8750000000
256,32.0,n^(1/q),1.189207,7,0.2863709033,0.3132479489,48148.4609375000
256,32.0,n^(1/q),1.189207,8,0.2640296817,0.2915109396,17986.8984375000
256,32.0,n^(1/q),1.189207,9,0.2409884036,0.2690910399,6719.2412109375
256,32.0,eps=0.1,0.100000,0,0.9002453685,0.9042121172,100813329923945846250221372178432.0000000000
256,32.0,eps=0.1,0.100000,1,0.8971273899,0.9011818767,37659533513308742473757319233536.0000000000
256,32.0,eps=0.1,0.100000,2,0.8939118385,0.8980543017,14067965113548896819503744155648.0000000000
256,32.0,eps=0.1,0.100000,3,0.8905958533,0.8948259354,5255189657532416490785174716416.0000000000
256,32.0,eps=0.1,0.100000,4,0.8871761560,0.8914937973,1963111925445303807916921323520.0000000000
256,32.0,eps=0.1,0.100000,5,0.8836494684,0.8880543709,733334855525416412862706876416.0000000000
256,32.0,eps=0.1,0.100000,6,0.8800126314,0.8845041990,273942741840402422817066319872.0000000000
256,32.0,eps=0.1,0.100000,7,0.8762619495,0.8808397651,102333266115534719252013514752.0000000000
256,32.0,eps=0.1,0.100000,8,0.8723941445,0.8770573139,38227330005238600261898862592.0000000000
256,32.0,eps=0.1,0.100000,9,0.8684052825,0.8731531501,14280115123276971990342172672.0000000000
256,32.0,eps=1.0,1.000000,0,0.0024541114,0.0421212316,0.0993855372
256,32.0,eps=1.0,1.000000,1,0.0004589132,0.0196117964,0.0157573298
256,32.0,eps=1.0,1.000000,2,0.0000327689,0.0051864213,0.0010542921
256,32.0,eps=1.0,1.000000,3,0.0000004311,0.0004169006,0.0000143792
256,32.0,eps=1.0,1.000000,4,0.0000000011,0.0000028547,0.0000008288
256,32.0,eps=1.0,1.000000,5,0.0000000011,0.0000001192,0.0000008145
256,32.0,eps=1.0,1.000000,6,0.0000000006,0.0000001192,0.0000008146
256,32.0,eps=1.0,1.000000,7,0.0000000011,0.0000001192,0.0000008145
256,32.0,eps=1.0,1.000000,8,0.0000000006,0.0000001192,0.0000008146
256,32.0,eps=1.0,1.000000,9,0.0000000011,0.0000001192,0.0000008145
256,32.0,n^(1/q)/2,0.594604,0,0.4068556726,0.4304418862,17714166.0000000000
256,32.0,n^(1/q)/2,0.594604,1,0.3882922232,0.4123899043,6617540.0000000000
256,32.0,n^(1/q)/2,0.594604,2,0.3691467941,0.3937700093,2472140.2500000000
256,32.0,n^(1/q)/2,0.594604,3,0.3494011164,0.3745644987,923527.9375000000
256,32.0,n^(1/q)/2,0.594604,4,0.3290363550,0.3547549844,345006.6875000000
256,32.0,n^(1/q)/2,0.594604,5,0.3080329299,0.3343226314,128885.8750000000
256,32.0,n^(1/q)/2,0.594604,6,0.2863709033,0.3132479489,48148.4609375000
256,32.0,n^(1/q)/2,0.594604,7,0.2640296817,0.2915109396,17986.8984375000
256,32.0,n^(1/q)/2,0.594604,8,0.2409884036,0.2690910399,6719.2412109375
256,32.0,n^(1/q)/2,0.594604,9,0.2172264755,0.2459673285,2509.8994140625
256,32.0,n^(1/q)*2,2.378414,0,1.3725773096,1.3784141541,1.0000000000
256,32.0,n^(1/q)*2,2.378414,1,0.1862886250,0.1892070770,0.9956215620
256,32.0,n^(1/q)*2,2.378414,2,0.4068556726,0.4304418862,17714166.0000000000
256,32.0,n^(1/q)*2,2.378414,3,0.3882922232,0.4123899043,6617540.0000000000
256,32.0,n^(1/q)*2,2.378414,4,0.3691467941,0.3937700093,2472140.2500000000
256,32.0,n^(1/q)*2,2.378414,5,0.3494011164,0.3745644987,923527.9375000000
256,32.0,n^(1/q)*2,2.378414,6,0.3290363550,0.3547549844,345006.6875000000
256,32.0,n^(1/q)*2,2.378414,7,0.3080329299,0.3343226314,128885.8750000000
256,32.0,n^(1/q)*2,2.378414,8,0.2863709033,0.3132479489,48148.4609375000
256,32.0,n^(1/q)*2,2.378414,9,0.2640296817,0.2915109396,17986.8984375000
256,32.0,max+1,1.000000,0,0.0024541114,0.0421212316,0.0993855372
256,32.0,max+1,1.000000,1,0.0004589132,0.0196117964,0.0157573298
256,32.0,max+1,1.000000,2,0.0000327689,0.0051864213,0.0010542921
256,32.0,max+1,1.000000,3,0.0000004311,0.0004169006,0.0000143792
256,32.0,max+1,1.000000,4,0.0000000011,0.0000028547,0.0000008288
256,32.0,max+1,1.000000,5,0.0000000011,0.0000001192,0.0000008145
256,32.0,max+1,1.000000,6,0.0000000006,0.0000001192,0.0000008146
256,32.0,max+1,1.000000,7,0.0000000011,0.0000001192,0.0000008145
256,32.0,max+1,1.000000,8,0.0000000006,0.0000001192,0.0000008146
256,32.0,max+1,1.000000,9,0.0000000011,0.0000001192,0.0000008145
256,32.0,max+n^(1/2q),1.090508,0,0.0878315195,0.0905077457,0.9306515455
256,32.0,max+n^(1/2q),1.090508,1,0.3854597509,0.4206679463,25517614.0000000000
256,32.0,max+n^(1/2q),1.090508,2,0.3662239015,0.4025638103,9532245.0000000000
256,32.0,max+n^(1/2q),1.090508,3,0.3463961482,0.3838939071,3560824.7500000000
256,32.0,max+n^(1/2q),1.090508,4,0.3259754479,0.3646405935,1330167.2500000000
256,32.0,max+n^(1/2q),1.090508,5,0.3049826920,0.3447856307,496892.1875000000
256,32.0,max+n^(1/2q),1.090508,6,0.2834752500,0.3243101835,185617.0156250000
256,32.0,max+n^(1/2q),1.090508,7,0.2615507245,0.3031949401,69338.2500000000
